controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
10/010,D,1,30117,30115,30033
10/011,A,1,30318,30125,30127
10/011,A,2,30318,30125,34525
10/011,A,3,30318,30125,31000
10/011,B,1,34525,30125,30127
10/011,B,2,34525,30125,30318
10/011,C,1,31000,30125,30127
10/011,C,2,31000,30125,34525
10/011,D,1,30127,30125,34525
10/011,D,2,30127,30125,31000
10/012,A,1,30208,30116,30262
10/012,B,1,30262,30116,30208
10/012,C,1,30123,30116,30262
10/012,D,1,30123,30116,30208
10/013,A,1,30111,30112,30323
10/013,A,2,30111,30112,30990
10/013,C,1,30990,30112,30323
10/013,C,2,30990,30112,30111
10/013,D,1,30323,30112,30990
10/013,E,1,30323,30112,30111
10/014,A,1,31162,30583,30584
10/014,A,2,31162,30583,30955
10/014,A,3,31162,30583,30620
10/014,B,1,30584,30583,30620
10/014,B,2,30584,30583,31162
10/014,C,1,30955,30583,30584
10/014,C,2,30955,30583,30620
10/014,C,3,30955,30583,31162
10/014,D,1,30620,30583,30584
10/014,D,2,30620,30583,30955
10/014,D,3,30620,30583,31162
10/015,A,1,30580,30581,30584
10/015,A,2,30580,30581,30054
10/015,A,3,30580,30581,30582
10/015,B,1,30582,30581,30584
10/015,B,2,30582,30581,30054
10/015,B,3,30582,30581,30580
10/015,C,1,30584,30581,30054
10/015,C,2,30584,30581,30580
10/015,C,3,30584,30581,30582
10/015,D,1,30054,30581,30584
10/015,D,2,30054,30581,30580
10/015,D,3,30054,30581,30582
10/016,A,1,30581,30580,30578
10/016,A,2,30581,30580,30579
10/016,B,1,30578,30580,30581
10/016,B,2,30578,30580,30579
10/016,C,1,30579,30580,30578
10/016,C,2,30579,30580,30581
10/017,A,1,30568,30664,31026
10/017,A,2,30568,30664,30662
10/017,B,1,31026,30664,30568
10/017,C,1,28470,30664,30568
10/017,C,2,28470,30664,30662
10/017,D,1,30662,30664,30568
10/017,D,2,30662,30664,31026
10/018,A,1,30528,30533,30534
10/018,A,2,30528,30533,30191
10/018,B,1,30534,30533,30528
10/018,B,2,30534,30533,30191
10/018,C,1,30191,30533,30534
10/018,C,2,30191,30533,30528
10/018,D,1,30534,30533,30191
10/019,A,1,30053,30574,30575
10/019,A,2,30053,30574,30954
10/019,B,1,30954,30574,30575
10/019,B,2,30954,30574,30053
10/019,C,1,30575,30574,30053
10/019,C,2,30575,30574,30954
10/021,A,1,30519,30520,30928
10/021,A,2,30519,30520,30040
10/021,A,3,30519,30520,30179
10/021,B,1,30040,30520,30928
10/021,B,2,30040,30520,30519
10/021,C,1,30179,30520,30928
10/021,C,2,30179,30520,30040
10/021,C,3,30179,30520,30519
10/021,D,1,30928,30520,30519
10/021,D,2,30928,30520,30179
10/022,A,1,30004,30445,30463
10/022,B,1,30460,30445,31200
10/022,C,1,30018,30445,30463
10/022,D,1,30460,30445,30018
10/022,E,1,30448,30018,30445
10/022,H,1,30004,30445,30018
10/023,A,1,30985,30114,30983
10/023,A,2,30985,30114,30338
10/023,A,3,30985,30114,30032
10/023,B,1,30338,30114,30983
10/023,B,2,30338,30114,30985
10/023,B,3,30338,30114,30032
10/023,C,1,30983,30114,30338
10/023,C,2,30983,30114,30985
10/023,C,3,30983,30114,30032
10/023,D,1,30032,30114,30983
10/023,D,2,30032,30114,30338
10/023,D,3,30032,30114,30985
10/024,A,1,30041,30423,30424
10/024,B,1,30424,30423,30417
10/024,B,2,30424,30423,30041
10/024,C,1,30041,30423,30417
10/024,C,2,30041,30423,30424
10/024,D,1,30417,30423,30041
10/024,D,2,30417,30423,30424
10/024,E,1,30417,30423,30424
10/024,F,1,30424,30423,30417
10/024,H,1,30423,30424,30635
10/024,H,2,30423,30424,31007
10/024,I,1,30635,30424,30423
10/024,I,2,30635,30424,31007
10/024,J,1,30423,30424,31007
10/024,L,1,31007,30424,30423
10/024,L,2,31007,30424,30635
10/025,A,1,30636,30637,31012
10/025,A,2,30636,30637,30642
10/025,B,1,30642,30637,30636
10/025,C,1,30641,30637,30636
10/025,C,2,30641,30637,31012
10/025,C,3,30641,30637,30642
10/026,A,1,30533,30534,30053
10/026,A,2,30533,30534,30670
10/026,A,3,30533,30534,30935
10/026,B,1,30670,30534,30533
10/026,B,2,30670,30534,30053
10/026,B,3,30670,30534,30935
10/026,C,1,30935,30534,30533
10/026,C,2,30935,30534,30053
10/026,C,3,30935,30534,30670
10/026,D,1,30053,30534,30533
10/026,D,2,30053,30534,30670
10/026,D,3,30053,30534,30935
10/026,E,1,30533,30534,30053
10/027,A,1,30574,30575,30955
10/027,A,2,30574,30575,30577
10/027,B,1,30577,30575,30955
10/027,B,2,30577,30575,30574
10/027,C,1,30955,30575,30577
10/027,C,2,30955,30575,30574
10/028,A,1,30591,30596,30595
10/028,A,2,30591,30596,30594
10/028,B,1,30595,30596,30591
10/028,C,1,30595,30596,30594
10/028,D,1,30594,30596,30595
10/028,E,1,30594,30596,30591
10/029,A,1,30592,30591,30596
10/029,B,1,30596,30591,30592
10/029,C,1,30598,30591,30596
10/029,G,1,30596,30591,30598
10/031,A,1,30357,30124,30129
10/031,A,2,30357,30124,31093
10/031,B,1,30129,30124,30413
10/031,B,2,30129,30124,30357
10/031,C,1,30413,30124,30357
10/031,C,2,30413,30124,31093
10/031,D,1,31093,30124,30129
10/031,D,2,31093,30124,30413
10/031,D,3,31093,30124,30357
10/032,A,1,30401,30367,30366
10/032,B,1,30366,30367,30401
10/032,C,1,30236,30367,30366
10/033,A,1,30447,30886,30453
10/033,A,2,30447,30886,30020
10/033,B,1,30020,30886,30447
10/033,B,2,30020,30886,30453
10/036,A,1,30951,30132,30582
10/036,A,2,30951,30132,30348
10/036,B,1,30348,30132,30582
10/036,B,2,30348,30132,30951
10/036,B,3,30348,30132,30972
10/036,C,1,30972,30132,30582
10/036,C,2,30972,30132,30951
10/036,C,3,30972,30132,30348
10/036,D,1,30582,30132,30951
10/036,D,2,30582,30132,30972
10/036,D,3,30582,30132,30348
10/036,E,1,30951,30132,30972
10/037,A,1,30342,30113,30143
10/037,A,2,30342,30113,30620
10/037,A,3,30342,30113,30341
10/037,B,1,30341,30113,30143
10/037,B,2,30341,30113,30620
10/037,B,3,30341,30113,30342
10/037,C,1,30143,30113,30620
10/037,C,2,30143,30113,30342
10/037,C,3,30143,30113,30341
10/037,D,1,30620,30113,30143
10/037,D,2,30620,30113,30342
10/037,D,3,30620,30113,30341
10/039,A,1,30881,30530,30052
10/039,C,1,30052,30530,30881
10/039,D,1,31022,30530,30052
10/039,D,2,31022,30530,30930
10/039,E,1,31022,30530,30881
10/039,F,1,30881,30530,31022
10/039,F,2,30881,30530,30930
10/039,G,1,30930,30530,31022
10/039,G,2,30930,30530,30881
10/040,A,1,30573,30546,30547
10/040,A,2,30573,30546,30538
10/040,A,3,30573,30546,30204
10/040,B,1,30567,30546,30538
10/040,B,2,30567,30546,30204
10/040,B,3,30567,30546,30573
10/040,C,1,30538,30546,30547
10/040,C,2,30538,30546,30204
10/040,C,3,30538,30546,30573
10/040,D,1,30204,30546,30547
10/040,D,2,30204,30546,30538
10/040,D,3,30204,30546,30573
10/040,E,1,30538,30546,30547
10/041,A,1,31158,30528,30025
10/041,A,2,31158,30528,30529
10/041,A,3,31158,30528,30533
10/041,B,1,30025,30528,30533
10/041,B,2,30025,30528,31158
10/041,C,1,30533,30528,30025
10/041,C,2,30533,30528,30529
10/041,C,3,30533,30528,31158
10/041,D,1,30529,30528,30025
10/041,D,2,30529,30528,30533
10/041,E,1,30533,30528,30025
10/042,A,1,54757,30422,31060
10/042,A,2,54757,30422,30752
10/042,A,3,54757,30422,30842
10/042,B,1,30752,30422,54757
10/042,B,2,30752,30422,31060
10/042,B,3,30752,30422,30842
10/042,C,1,30842,30422,54757
10/042,C,2,30842,30422,31060
10/042,C,3,30842,30422,30752
10/042,D,1,31060,30422,54757
10/042,D,2,31060,30422,30752
10/042,D,3,31060,30422,30842
10/042,F,1,31060,30422,54757
10/042,F,2,31060,30422,30842
10/042,G,1,54757,30422,30842
10/043,A,1,30045,30434,30043
10/043,A,2,30045,30434,30862
10/043,A,3,30045,30434,30044
10/043,B,1,30044,30434,30043
10/043,B,2,30044,30434,30045
10/043,B,3,30044,30434,30862
10/043,C,1,30862,30434,30043
10/043,C,2,30862,30434,30045
10/043,C,3,30862,30434,30044
10/043,D,1,30043,30434,30045
10/043,D,2,30043,30434,30862
10/043,D,3,30043,30434,30044
10/043,E,1,30043,30434,30044
10/043,L,1,30044,30434,30862
10/044,C,1,30706,30087,30089
10/047,A,1,31994,30090,30016
10/047,A,2,31994,30090,30518
10/047,B,1,30016,30090,30518
10/047,C,1,30016,30090,31178
10/047,D,1,31178,30090,30016
10/047,D,2,31178,30090,30518
10/048,A,1,30281,30088,31996
10/048,A,2,30281,30088,30943
10/048,B,1,30037,30088,31996
10/048,C,1,30037,30088,30281
10/048,D,1,30943,30088,31996
10/049,A,1,30260,30120,31000
10/049,A,2,30260,30120,34525
10/049,B,1,31000,30120,34525
10/049,B,2,31000,30120,30260
10/049,C,1,34525,30120,31000
10/049,C,2,34525,30120,30260
10/051,A,1,30712,30500,31201
10/051,A,2,30712,30500,30709
10/051,A,3,30712,30500,30913
10/051,B,1,31201,30500,30709
10/051,B,2,31201,30500,30913
10/051,B,3,31201,30500,30712
10/051,C,1,30913,30500,31201
10/051,C,2,30913,30500,30709
10/051,C,3,30913,30500,30712
10/051,D,1,30709,30500,31201
10/051,D,2,30709,30500,30913
10/051,D,3,30709,30500,30712
10/052,A,1,30478,30479,30724
10/052,A,2,30478,30479,30483
10/052,A,3,30478,30479,30728
10/052,B,1,30483,30479,30478
10/052,B,2,30483,30479,30724
10/052,B,3,30483,30479,30728
10/052,C,1,30728,30479,30478
10/052,C,2,30728,30479,30724
10/052,C,3,30728,30479,30483
10/052,D,1,30724,30479,30478
10/052,D,2,30724,30479,30483
10/052,D,3,30724,30479,30728
10/053,A,1,30494,30496,30987
10/053,A,2,30494,30496,30497
10/053,A,3,30494,30496,30495
10/053,B,1,30495,30496,30987
10/053,B,2,30495,30496,30494
10/053,B,3,30495,30496,30497
10/053,C,1,30987,30496,30495
10/053,D,1,30987,30496,30494
10/053,D,2,30987,30496,30497
10/053,E,1,30497,30496,30987
10/053,F,1,30497,30496,30987
10/053,F,2,30497,30496,30494
10/055,A,1,30091,30185,30037
10/055,B,1,30091,30185,30948
10/055,E,1,30948,30185,30037
10/056,A,1,30110,30111,30260
10/056,A,2,30110,30111,30112
10/056,B,1,30112,30111,30110
10/056,B,2,30112,30111,30260
10/056,C,1,30110,30111,30260
10/056,D,1,30260,30111,30110
10/056,D,2,30260,30111,30112
10/056,E,1,30112,30111,30260
10/057,A,1,31984,30110,30035
10/057,A,2,31984,30110,30111
10/057,B,1,30111,30110,30035
10/057,B,2,30111,30110,31984
10/057,D,1,30035,30110,31984
10/057,E,1,30035,30110,30111
10/058,A,1,28845,30642,30641
10/058,A,2,28845,30642,30637
10/058,B,1,30637,30642,28845
10/058,B,2,30637,30642,30641
10/058,C,1,30637,30642,30641
10/058,D,1,31064,30642,28845
10/058,D,2,31064,30642,30641
10/058,D,3,31064,30642,30637
10/060,A,1,30948,30036,30102
10/060,A,2,30102,30036,30948
10/064,A,1,30090,30518,30184
10/064,C,1,30718,30518,30184
10/064,E,1,30090,30518,30718
10/064,G,1,30518,30184,30085
10/065,A,1,30949,30242,30000
10/065,A,2,30949,30242,30240
10/065,B,1,30094,30242,30000
10/065,C,1,30094,30242,30240
10/067,A,1,30094,30564,30319
10/067,A,2,30238,30094,30564
10/067,A,3,30238,30094,30242
10/067,B,1,30559,30094,30242
10/067,C,1,30094,30564,30319
10/067,C,2,30559,30094,30564
10/067,D,1,31169,30564,30319
10/068,A,1,30496,30495,30966
10/068,A,2,30496,30495,30987
10/068,B,1,30966,30495,30496
10/068,C,1,30498,30495,30966
10/068,C,2,30498,30495,30987
10/068,D,1,30496,30495,30966
10/068,D,2,30496,30495,30987
10/068,D,3,30966,30495,30496
10/068,E,1,30498,30495,30966
10/068,E,2,30498,30495,30987
10/069,A,1,30926,30523,30524
10/069,A,2,30926,30523,30925
10/069,A,3,30926,30523,30038
10/069,B,1,30925,30523,30926
10/069,B,2,30925,30523,30524
10/069,B,3,30925,30523,30038
10/069,C,1,30038,30523,30926
10/069,C,2,30038,30523,30524
10/069,C,3,30038,30523,30925
10/069,D,1,30524,30523,30926
10/069,D,2,30524,30523,30925
10/069,D,3,30524,30523,30038
10/070,A,1,30590,30303,30056
10/070,A,2,30056,30303,30590
10/072,A,1,30317,30160,30318
10/072,A,2,30318,30160,30317
10/073,A,1,30362,30360,13312
10/073,A,2,13312,30360,30362
10/074,A,1,31156,30519,30520
10/074,A,2,31156,30519,30922
10/074,B,1,30520,30519,31156
10/074,B,2,30520,30519,30922
10/074,C,1,30922,30519,31156
10/074,C,2,30922,30519,30520
10/075,A,1,30664,30568,30665
10/075,A,2,30665,30568,30664
10/077,A,1,30546,30573,30531
10/077,A,2,30531,30573,30546
10/078,A,1,30173,30354,30353
10/078,B,1,30353,30354,30355
10/079,A,1,30335,30334,31164
10/080,A,1,54191,54599,30417
10/080,A,2,30417,54599,54191
10/081,A,1,30426,30042,30425
10/081,A,2,30425,30042,30426
10/084,A,1,30442,30443,30444
10/084,A,2,30442,30443,30441
10/084,B,1,30444,30443,30442
10/084,B,2,30444,30443,30441
10/084,C,1,30441,30443,30444
10/084,C,2,30441,30443,30442
10/087,A,1,30933,30024,30531
10/087,A,2,30531,30024,30933
10/090,A,1,28600,30660,30652
10/090,A,2,28600,30660,31064
10/090,B,1,30652,30660,28600
10/090,C,1,30652,30660,31064
10/090,C,2,30652,30660,28600
10/090,D,1,31064,30660,28600
10/092,A,1,30400,30012,30159
10/092,A,2,30159,30012,30400
10/093,A,1,31160,30746,30880
10/093,B,1,30880,30746,31160
10/094,A,1,30020,30451,30744
10/094,A,2,30020,30451,31150
10/094,B,1,30744,30451,30020
10/094,B,2,30744,30451,31150
10/094,C,1,31150,30451,30020
10/094,C,2,31150,30451,30744
10/095,A,1,30505,30011,30010
10/095,A,2,30010,30011,30505
10/096,A,1,30506,30010,30011
10/096,A,2,30011,30010,30506
10/102,A,1,31033,30027,30209
10/102,A,2,30209,30027,31033
10/105,A,1,30647,30049,30650
10/105,A,2,30650,30049,30647
10/106,A,1,30500,31201,30501
10/106,A,2,30501,31201,30500
10/110,A,1,28794,30188,30186
10/110,A,2,28794,30188,31001
10/110,B,1,31001,30188,30186
10/110,B,2,31001,30188,28794
10/110,C,1,30186,30188,28794
10/111,A,1,30255,30607,30008
10/112,A,1,30662,30028,30667
10/112,A,2,30667,30028,30662
10/113,A,1,30699,30485,30719
10/113,A,2,30699,30485,30721
10/113,B,1,30721,30485,30719
10/113,B,2,30721,30485,30699
10/113,C,1,30721,30485,30719
10/113,E,1,30719,30485,30721
10/113,E,2,30719,30485,30699
10/114,A,1,30129,30356,30235
10/114,B,1,30235,30356,30129
10/116,A,1,30189,31197,31198
10/116,A,2,31198,31197,30189
10/118,A,1,31021,30050,31025
10/118,A,2,31025,30050,31021
10/119,A,1,30487,30905,30109
10/119,A,2,30487,30905,30198
10/119,B,1,30109,30905,30487
10/119,E,1,30198,30905,30487
10/119,E,2,30198,30905,30109
10/119,G,1,30109,30905,30198
10/121,A,1,30905,30487,30195
10/122,A,1,30461,30508,30700
10/122,A,2,30700,30508,30461
10/123,A,1,30391,30350,30352
10/123,B,1,30352,30350,30391
10/123,F,1,30350,30391,30349
10/123,G,1,30349,30391,30350
10/124,A,1,30455,30509,54213
10/124,A,2,54213,30509,30455
10/126,A,1,30526,30538,30543
10/126,A,2,30526,30538,30546
10/126,B,1,30546,30538,30543
10/126,B,2,30546,30538,30532
10/126,B,3,30546,30538,30526
10/126,C,1,30543,30538,30546
10/126,C,2,30543,30538,30532
10/126,C,3,30543,30538,30526
10/126,D,1,30532,30538,30543
10/126,D,2,30532,30538,30546
10/126,D,3,30532,30538,30526
10/126,E,1,30546,30538,30543
10/127,A,1,31992,30102,30036
10/127,C,1,30036,30102,31992
10/127,D,1,30185,30102,31992
10/128,A,1,30933,30025,30528
10/128,A,2,30528,30025,30933
10/129,A,1,30270,30343,30344
10/134,A,1,30110,30111,30112
10/134,A,2,30112,30111,30110
10/136,A,1,30303,30056,30592
10/136,B,1,30592,30056,30303
10/140,A,1,30145,30341,30113
10/140,A,2,30113,30341,30145
10/142,A,1,30651,30650,30049
10/142,A,2,30651,30650,30645
10/142,B,1,30049,30650,30651
10/142,C,1,30049,30650,30645
10/142,D,1,30645,30650,30049
10/142,E,1,30645,30650,30049
10/142,E,2,30645,30650,30651
10/143,A,1,30843,30752,30422
10/143,A,2,30422,30752,30843
10/144,A,1,30434,30045,30844
10/144,A,2,30844,30045,30434
10/145,A,1,30872,30046,30047
10/145,A,2,30047,30046,30872
10/146,A,1,30046,30872,30442
10/146,A,2,30442,30872,30046
10/147,A,1,30123,30127,31005
10/147,A,2,30123,30127,30125
10/147,A,3,30123,30127,34156
10/147,B,1,34156,30127,30123
10/147,B,2,34156,30127,31005
10/147,B,3,34156,30127,30125
10/147,C,1,30125,30127,30123
10/147,C,2,30125,30127,31005
10/147,C,3,30125,30127,34156
10/147,D,1,31005,30127,30123
10/147,D,2,31005,30127,30125
10/147,D,3,31005,30127,34156
10/147,G,1,30125,30127,34156
10/151,A,1,31180,30054,30581
10/151,A,2,30581,30054,31180
10/153,A,1,30357,30743,30359
10/153,B,1,30359,30743,30357
10/158,A,1,30745,30021,30744
10/158,A,2,30744,30021,30745
10/160,A,1,30451,30744,30021
10/160,B,1,30021,30744,30451
10/162,A,1,30448,30017,30447
10/162,A,2,30447,30017,30448
10/163,A,1,58884,30745,30021
10/163,B,1,30021,30745,58884
10/165,A,1,30448,30018,30445
10/165,A,2,30445,30018,30448
10/166,A,1,31417,30035,30110
10/166,A,2,30110,30035,31417
10/167,A,1,30263,30034,31186
10/167,A,2,31186,30034,30263
10/168,A,1,58861,30022,30023
10/168,A,2,30023,30022,58861
10/170,A,1,30022,30023,30964
10/170,A,2,30964,30023,30022
10/173,A,1,31993,30237,30611
10/173,C,1,31993,30237,30754
10/174,A,1,30610,30248,30255
10/174,B,1,30468,30248,30255
10/174,C,1,30611,30610,30756
10/174,D,1,30756,30469,30241
10/174,E,1,30000,30468,30248
10/197,A,1,30208,30103,30385
10/197,A,2,30385,30103,30208
10/200,A,1,30382,30758,30359
10/200,A,2,30359,30758,30382
10/201,A,1,30353,30351,31189
10/201,B,1,31189,30351,30353
10/204,A,1,30748,30747,30941
10/204,B,1,30941,30747,30748
10/205,A,1,30523,30038,30719
10/205,A,2,30719,30038,30523
10/206,A,1,30673,30031,30174
10/206,A,2,30174,30031,30673
10/207,A,1,28785,30030,30174
10/207,A,2,30174,30030,28785
10/208,A,1,28785,30030,30174
10/208,A,2,30174,30030,28785
10/210,A,1,30589,30835,30586
10/210,B,1,30586,30835,30589
10/210,C,1,30055,30835,30589
10/210,D,1,30055,30835,30586
10/212,A,1,30963,30055,30835
10/214,A,1,30589,30840,31092
10/214,B,1,31038,30840,30589
10/214,C,1,30589,30840,31038
10/214,F,1,31038,30840,31092
10/216,A,1,30534,30053,30574
10/216,A,2,30574,30053,30534
10/220,A,1,30835,30589,30983
10/221,A,1,30968,30750,30749
10/221,A,2,30749,30750,30968
10/222,A,1,30968,30302,30969
10/222,A,2,30969,30302,30968
10/223,A,1,30301,30300,30595
10/223,A,2,30595,30300,30301
10/226,A,1,30915,30015,30919
10/226,B,1,30919,30015,30915
10/227,A,1,30108,30019,31073
10/227,A,2,31073,30019,30108
10/230,A,1,30434,30044,30438
10/230,A,2,30438,30044,30434
10/231,A,1,30652,30751,30651
10/231,A,2,30650,30651,30751
10/232,A,1,30033,30995,30993
10/232,A,2,30993,30995,30033
10/233,A,1,30114,30032,30993
10/233,A,2,30993,30032,30114
10/235,A,1,30115,30326,30324
10/235,A,2,30324,30326,30115
10/236,A,1,31176,30014,30919
10/236,A,2,30919,30014,31176
10/237,A,1,30535,30748,30747
10/237,A,2,30747,30748,30535
10/240,A,1,30493,30119,30118
10/240,A,2,30493,30119,30494
10/240,B,1,30494,30119,30118
10/240,B,2,30494,30119,30493
10/240,C,1,30118,30119,30494
10/240,C,2,30118,30119,30493
10/242,A,1,30656,30007,31193
10/242,A,2,31193,30007,30656
10/243,A,1,30897,30483,30479
10/243,A,2,30897,30483,30721
10/243,B,1,30721,30483,30479
10/243,B,2,30721,30483,30897
10/243,C,1,30479,30483,30721
10/243,C,2,30479,30483,30897
10/244,A,1,30642,30641,29133
10/246,A,1,30181,30040,30520
10/246,A,2,30520,30040,30181
10/250,A,1,30864,30753,30433
10/250,A,2,30433,30753,30864
10/251,A,1,30855,30429,31156
10/251,A,2,30855,30429,30858
10/251,B,1,31156,30429,30855
10/251,B,2,31156,30429,30858
10/251,C,1,30858,30429,30855
10/251,C,2,30858,30429,31156
10/251,D,1,30855,30429,30858
10/253,A,1,30085,30091,30185
10/253,B,1,30085,30091,31178
10/253,C,1,31178,30091,30185
10/254,A,1,30185,30037,30088
10/255,A,1,30362,31051,31070
10/255,A,2,30362,31051,30365
10/255,B,1,30365,31051,30362
10/255,B,2,30365,31051,31070
10/255,C,1,31070,31051,30362
10/255,C,2,31070,31051,30365
10/256,A,1,30495,30966,30590
10/256,B,1,30590,30966,30495
10/259,A,1,30320,30407,30281
10/259,A,2,30281,30407,30320
10/262,A,1,30499,30013,30902
10/262,A,2,30902,30013,30499
10/263,A,1,30023,30022,58861
10/263,A,2,58861,30022,30023
10/264,B,1,30355,30234,30173
10/264,J,1,30235,30173,30354
10/264,J,2,30235,30173,31054
10/264,K,1,30234,30173,30235
10/264,K,2,30234,30173,31054
10/264,P,1,31054,30173,30354
10/264,P,2,31054,30173,30235
10/267,A,1,30181,30039,30925
10/267,A,2,30925,30039,30181
10/268,A,1,30360,30362,31051
10/268,B,1,31051,30362,30360
10/269,A,1,31019,30658,28441
10/269,A,2,28441,30658,31019
10/272,A,1,30111,30260,30120
10/272,A,2,30120,30260,30111
10/273,A,1,30336,30338,30114
10/273,A,2,30114,30338,30336
10/276,A,1,30654,30048,30647
10/276,A,2,30647,30048,30654
10/277,A,1,30528,31158,30052
10/277,A,2,30052,31158,30528
10/288,A,1,31983,31988,31986
10/288,B,1,31986,31988,30405
10/290,A,1,30897,30480,54643
10/290,A,2,54370,54643,30480
10/291,A,1,30353,30351,31189
10/291,A,2,31189,30351,30353
10/306,A,1,30669,30026,30209
10/306,A,2,30209,30026,30669
10/308,A,1,30451,30020,30886
10/308,A,2,30886,30020,30451
10/314,A,1,30425,30041,30423
10/314,A,2,30423,30041,30425
10/315,A,1,30270,30345,30346
10/315,A,2,30346,30345,30270
10/316,A,1,30124,31093,30688
10/316,B,1,30686,31093,30124
10/316,C,1,31093,30688,30687
10/316,G,1,31047,30688,30687
10/316,H,1,31093,30688,31047
10/316,I,1,31093,30688,30687
10/316,M,1,30365,30687,30686
10/316,N,1,30688,30687,30365
10/316,O,1,30688,30687,30686
10/316,S,1,30129,30686,31093
10/316,T,1,30687,30686,30129
10/316,U,1,30687,30686,31093
10/349,A,1,30597,30749,30750
10/349,B,1,30750,30749,30597
