controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
02/266,C,1,14710,14087,14714
02/266,D,1,16378,14087,14710
02/266,D,2,16378,14087,14741
02/266,D,3,16378,14087,14714
02/266,E,1,14714,14087,14710
02/266,E,2,14714,14087,14741
02/266,E,3,14714,14087,16378
02/267,A,1,14604,14714,14717
02/267,B,1,14087,14714,14717
02/267,B,2,14604,14714,14717
02/267,B,3,14604,14714,14087
02/267,D,1,14604,14714,14717
02/267,D,2,14604,14714,14087
02/269,A,1,14639,14001,14135
02/269,A,2,14135,14001,14639
02/275,A,1,14759,14693,14694
02/275,A,2,14759,14693,14139
02/275,A,3,14759,14693,14695
02/275,B,1,14695,14693,14694
02/275,B,2,14695,14693,14139
02/275,C,1,14694,14693,14139
02/275,C,2,14694,14693,14695
02/276,A,1,14333,14329,14323
02/276,A,2,14333,14329,14772
02/276,B,1,14323,14329,14333
02/280,A,1,14355,14451,14538
02/280,A,2,14355,14451,15904
02/280,B,1,15900,14451,14538
02/280,B,2,15900,14451,15904
02/280,C,1,14538,14451,14355
02/280,D,1,15904,14451,14538
02/281,A,1,14352,14556,14354
02/281,B,1,14823,14556,14354
02/287,A,1,16045,16506,16425
02/287,B,1,16425,16506,16045
02/287,B,2,16045,16506,16425
02/294,A,1,14608,14710,14087
02/294,B,1,14087,14710,14608
02/295,A,1,14025,14058,14183
02/295,A,2,14183,14058,14025
02/296,A,1,14183,14059,14060
02/296,A,2,14060,14059,14183
02/303,A,1,14330,14015,14384
02/303,A,2,14384,14015,14330
02/310,A,1,14700,14056,14222
02/311,A,1,14184,14072,14259
02/311,A,2,14259,14072,14184
02/315,A,1,14305,14313,14565
02/315,A,2,14565,14313,14531
02/326,A,1,14522,14999,14358
02/326,B,1,14358,14999,14522
02/328,A,1,14536,14285,14430
02/328,B,1,14430,14285,14536
02/328,B,2,14430,14285,14351
02/329,A,1,14459,14316,14460
02/329,B,1,14460,14316,14459
02/329,C,1,14746,14316,14460
02/329,C,2,14746,14316,14459
02/331,A,1,14328,16170,16202
02/331,B,1,16202,16170,14328
02/332,A,1,14236,15000,14136
02/332,B,1,14136,15000,14236
