controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
11/001,A,1,34338,34158,34171
11/001,A,2,34338,34158,32216
11/001,B,1,32216,34158,34338
11/001,B,2,32216,34158,34171
11/001,C,1,34338,34158,34171
11/001,D,1,34171,34158,34338
11/001,D,2,34171,34158,32216
11/001,E,1,34171,34158,34338
11/002,A,1,34314,34010,32166
11/002,A,2,34314,34010,34338
11/002,B,1,34338,34010,34314
11/002,B,2,34338,34010,32166
11/002,C,1,32166,34010,34314
11/002,C,2,32166,34010,34338
11/002,D,1,32166,34010,34338
11/002,E,1,34338,34010,32166
11/004,A,1,32615,32097,32223
11/004,B,1,32097,32615,32415
11/004,C,1,32179,32097,32223
11/004,D,1,32099,32097,32179
11/004,E,1,32099,32097,32223
11/005,A,1,32261,32082,32262
11/005,A,2,32261,32082,32270
11/005,A,3,32261,32082,32056
11/005,B,1,32262,32082,32270
11/005,B,2,32262,32082,32056
11/005,B,3,32262,32082,32261
11/005,C,1,32270,32082,32262
11/005,C,2,32270,32082,32056
11/005,C,3,32270,32082,32261
11/005,D,1,32056,32082,32262
11/005,D,2,32056,32082,32270
11/005,D,3,32056,32082,32261
11/007,A,1,32086,32088,32085
11/007,A,2,32086,32088,32411
11/007,A,3,32086,32088,60622
11/007,B,1,32411,32088,32086
11/007,B,2,32411,32088,32085
11/007,B,3,32411,32088,60622
11/007,C,1,60622,32088,32086
11/007,C,2,60622,32088,32085
11/007,C,3,60622,32088,32411
11/007,D,1,32085,32088,32086
11/007,D,2,32085,32088,32411
11/007,D,3,32085,32088,60622
11/009,A,1,32203,32099,32097
11/009,A,2,32203,32099,32366
11/009,B,1,32203,32099,32200
11/009,C,1,32203,32099,32097
11/009,D,1,32203,32099,32366
11/009,E,1,32203,32099,32200
11/009,F,1,32200,32099,32097
11/009,F,2,32200,32099,32366
11/009,H,1,32366,32099,32097
11/010,A,1,60148,32083,32352
11/010,A,2,60148,32083,32345
11/010,B,1,32345,32083,32352
11/010,B,2,32345,32083,60148
11/010,D,1,32352,32083,32345
11/010,D,2,32352,32083,60148
11/010,E,1,60148,32083,32352
11/011,A,1,32171,32102,32363
11/011,A,2,32171,32102,32209
11/011,B,1,32209,32102,32363
11/011,B,2,32209,32102,32171
11/011,C,1,32363,32102,32171
11/011,C,2,32363,32102,32209
11/011,E,1,32171,32102,32363
11/012,A,1,32120,32188,32421
11/012,A,2,32120,32188,32154
11/012,B,1,32154,32188,32421
11/012,B,2,32154,32188,32120
11/012,D,1,32421,32188,32154
11/013,A,1,32184,32122,32185
11/013,A,2,32184,32122,32419
11/013,B,1,32185,32122,32184
11/013,B,2,32185,32122,32419
11/013,D,1,32419,32122,32184
11/013,D,2,32419,32122,32185
11/015,A,1,32356,32002,32356
11/015,A,2,32356,32002,32254
11/015,B,1,32254,32002,32356
11/015,C,1,32254,32002,32356
11/015,D,1,32147,32002,32254
11/016,A,1,32116,32119,32095
11/016,A,2,32116,32119,32156
11/016,B,1,32156,32119,32116
11/016,B,2,32156,32119,32781
11/016,C,1,32781,32119,32095
11/016,C,2,32781,32119,32116
11/016,D,1,32095,32119,32781
11/017,A,1,34251,32117,32059
11/017,A,2,34251,32117,32156
11/017,B,1,32156,32117,34251
11/017,B,2,32156,32117,32226
11/017,C,1,32156,32117,32059
11/017,D,1,32059,32117,32226
11/017,D,2,32059,32117,32156
11/017,E,1,32226,32117,32059
11/017,E,2,32226,32117,34251
11/019,A,1,32158,32134,32124
11/019,A,2,32158,32134,32131
11/019,A,3,32158,32134,32147
11/019,B,1,32131,32134,32158
11/019,B,2,32131,32134,32124
11/019,B,3,32131,32134,32147
11/019,C,1,32147,32134,32158
11/019,C,2,32147,32134,32124
11/019,C,3,32147,32134,32131
11/019,D,1,32124,32134,32158
11/019,D,2,32124,32134,32131
11/019,D,3,32124,32134,32147
11/020,A,1,32161,32131,32134
11/020,A,2,32161,32131,32394
11/020,A,3,32161,32131,32253
11/020,B,1,32134,32131,32394
11/020,B,2,32134,32131,32161
11/020,B,3,32134,32131,32253
11/020,C,1,32394,32131,32134
11/020,C,2,32394,32131,32161
11/020,C,3,32394,32131,32253
11/020,D,1,32253,32131,32134
11/020,D,2,32253,32131,32394
11/020,D,3,32253,32131,32161
11/022,A,1,32443,32128,32371
11/022,A,2,32443,32128,32439
11/022,B,1,32439,32128,32443
11/022,B,2,32439,32128,32371
11/022,C,1,32371,32128,32443
11/022,C,2,32371,32128,32439
11/022,D,1,32439,32128,32443
11/023,A,1,32174,32132,32369
11/023,A,2,32174,32132,32163
11/023,B,1,32369,32132,32174
11/023,B,2,32369,32132,32163
11/023,C,1,32163,32132,32369
11/023,C,2,32163,32132,32174
11/024,A,1,32137,32136,32160
11/024,A,2,32137,32136,32395
11/024,B,1,32160,32136,32137
11/024,B,2,32160,32136,32395
11/024,C,1,32395,32136,32160
11/024,C,2,32395,32136,32137
11/025,A,1,32151,32125,32427
11/025,A,2,32151,32125,32393
11/025,B,1,32427,32125,32151
11/025,B,2,32427,32125,32393
11/025,C,1,32393,32125,32427
11/025,C,2,32393,32125,32151
11/025,E,1,32151,32125,32393
11/026,A,1,64904,32430,32218
11/026,D,1,32061,32431,64904
11/027,A,1,32097,32223,32440
11/029,A,1,32349,32201,32437
11/029,A,2,32349,32201,32010
11/029,B,1,32010,32201,32437
11/031,A,1,32149,32305,32306
11/031,A,2,32306,32305,32149
11/033,A,1,32102,32209,34324
11/033,A,2,34324,32209,32102
11/036,A,1,32128,32439,32127
11/036,A,2,32127,32439,32128
11/037,A,1,32369,32371,32128
11/037,A,2,32128,32371,32369
11/041,A,1,32194,32133,32174
11/041,B,1,32174,32133,32194
11/041,C,1,32174,32133,32162
11/041,D,1,32162,32133,32194
11/041,D,2,32162,32133,32174
11/045,A,1,32210,32140,32281
11/045,A,2,32210,32140,32162
11/045,A,3,32210,32140,32412
11/045,B,1,32412,32140,32281
11/045,B,2,32412,32140,32162
11/045,B,3,32412,32140,32210
11/045,C,1,32162,32140,32281
11/045,C,2,32162,32140,32210
11/045,C,3,32162,32140,32412
11/045,D,1,32281,32140,32162
11/045,D,2,32281,32140,32210
11/045,D,3,32281,32140,32412
11/045,E,1,32210,32140,32281
11/045,F,1,32281,32140,32210
11/046,A,1,32206,32100,32252
11/046,A,2,32206,32100,32331
11/046,B,1,32331,32100,32206
11/046,B,2,32331,32100,32252
11/046,C,1,32331,32100,32252
11/046,D,1,32252,32100,32206
11/046,D,2,32252,32100,32331
11/049,A,1,32103,32106,32207
11/049,A,2,32103,32106,32227
11/049,B,1,32207,32106,32227
11/049,B,2,32207,32106,32103
11/049,C,1,32103,32106,32227
11/049,D,1,32227,32106,32103
11/049,E,1,32227,32106,32207
11/049,E,2,32227,32106,32103
11/050,A,1,32106,32103,32171
11/050,B,1,32171,32103,32095
11/050,B,2,32171,32103,32106
11/050,C,1,32106,32103,32095
11/050,D,1,32095,32103,32106
11/052,C,1,32378,32114,32362
11/053,A,1,32345,32346,32211
11/053,A,2,32211,32346,32345
11/054,A,1,32154,32189,32794
11/054,A,2,32794,32189,32154
11/056,A,1,32131,32253,32395
11/056,A,2,32395,32253,32131
11/064,A,1,32176,32164,32179
11/064,A,2,32179,32164,32176
11/066,A,1,32164,32179,32097
11/066,A,2,32097,32179,32164
11/071,A,1,32002,32254,30594
11/071,A,2,30594,32254,32002
11/076,C,1,32381,32118,32324
11/076,D,1,32118,32324,32382
11/076,E,1,32114,32141,32027
11/076,I,1,32383,32141,32027
11/078,A,1,32058,32096,32176
11/078,A,2,32058,32096,32217
11/078,B,1,32176,32096,32217
11/078,B,2,32176,32096,32058
11/078,C,1,32217,32096,32176
11/078,C,2,32217,32096,32058
11/081,A,1,32129,32127,32439
11/083,A,1,34317,34316,34507
11/083,A,2,34317,34316,34055
11/083,B,1,34055,34316,34507
11/083,B,2,34055,34316,34317
11/083,C,1,34317,34316,34507
11/083,E,1,34507,34316,34055
11/083,E,2,34507,34316,34317
11/083,F,1,34507,34316,34317
11/084,E,1,32110,32113,32034
11/085,A,1,32792,32112,32037
11/085,B,1,32191,32112,32037
11/085,E,1,32792,32112,32191
11/086,A,1,32223,32440,32348
11/088,A,1,32046,32357,32335
11/088,A,2,32335,32357,32046
11/089,A,1,34303,32173,34305
11/089,B,1,32350,32173,34305
11/091,A,1,34305,34304,34208
11/091,A,2,34305,34304,34303
11/091,B,1,34208,34304,34303
11/091,F,1,34304,34303,32173
11/091,F,2,34304,34303,34212
11/091,G,1,34212,34303,32173
11/093,A,1,32037,32436,32155
11/097,A,1,32793,32115,32795
11/097,A,2,32793,32115,32396
11/097,C,1,32794,32115,32396
11/097,D,1,32396,32115,32794
11/097,E,1,32794,32115,32795
11/097,F,1,32396,32115,32795
11/097,J,1,32793,32115,32794
11/098,A,1,32224,32203,32099
11/102,A,1,32112,32037,32109
11/102,B,1,32432,32109,32108
11/102,H,1,32112,32037,32436
11/104,A,1,32109,32108,32396
11/106,A,1,32396,32110,32113
11/106,B,1,32208,32110,32113
11/106,C,1,32396,32110,32029
11/109,A,1,32004,32442,32075
11/109,A,2,32075,32442,32004
11/112,A,1,32787,32183,32182
11/112,A,2,32182,32183,32787
11/117,A,1,32390,32433,32211
11/117,B,1,32211,32433,32390
11/121,A,1,32070,32068,32198
11/121,A,2,32198,32068,32070
11/122,A,1,32190,32026,32325
11/122,B,1,32380,32026,32190
11/124,A,1,32070,32101,32020
11/124,A,2,32070,32101,32064
11/124,B,1,32064,32101,32070
11/124,C,1,32064,32101,32020
11/124,H,1,32101,32064,32157
11/124,I,1,32157,32064,32101
11/124,L,1,32023,32157,32064
11/130,A,1,32330,32351,32050
11/130,A,2,32050,32351,32330
11/136,A,1,34052,34160,34053
11/136,A,2,34053,34160,34052
11/141,A,1,32436,32155,32438
11/146,A,1,32133,32174,32132
11/146,A,2,32133,32174,32143
11/146,B,1,32132,32174,32133
11/146,B,2,32132,32174,32143
11/146,D,1,32143,32174,32132
11/146,D,2,32143,32174,32133
11/156,A,1,32340,32443,32128
11/156,A,2,32128,32443,32340
11/157,A,1,32443,32340,32341
11/157,A,2,32341,32340,32443
11/158,A,1,32083,32352,32080
11/158,A,2,32080,32352,32083
11/167,A,1,32225,32617,34050
11/167,A,2,34050,32617,32225
11/169,A,1,32413,32414,32415
11/169,A,2,32415,32414,32413
11/170,A,1,32414,32413,32225
11/170,A,2,32225,32413,32414
11/171,A,1,32348,32350,32173
11/171,B,1,32348,32350,32173
11/171,C,1,32434,32350,32349
11/171,D,1,32434,32350,32173
11/171,E,1,32173,32350,32173
11/171,G,1,32440,32348,32350
11/174,A,1,32413,32225,32617
11/174,A,2,32413,32225,32175
11/174,B,1,32413,32225,32175
11/174,C,1,32617,32225,32175
11/174,C,2,32617,32225,32413
11/174,D,1,32175,32225,32617
11/174,D,2,32175,32225,32413
11/174,G,1,32175,32225,32413
11/179,A,1,32175,32286,32435
11/179,C,1,34310,34308,32175
11/185,A,1,34310,34308,32175
11/185,B,1,32175,34308,34894
11/185,C,1,34308,34894,34309
11/185,D,1,34894,34308,32175
11/185,E,1,34312,34894,34308
11/185,J,1,32175,34308,34311
11/194,A,1,32155,32438,32036
11/197,A,1,32048,32107,32432
11/197,C,1,32150,32107,32432
12/001,A,1,34209,34348,34206
12/001,A,2,34209,34348,34398
12/001,B,1,34398,34348,34206
12/002,A,1,34292,34029,34302
12/002,A,2,34292,34029,34461
12/002,A,3,34292,34029,34156
12/002,B,1,34461,34029,34292
12/002,B,2,34461,34029,34302
12/002,C,1,34156,34029,34292
12/002,C,2,34156,34029,34302
12/002,C,3,34156,34029,34461
12/002,D,1,34156,34029,34292
12/002,E,1,34302,34029,34292
12/002,E,2,34302,34029,34461
12/002,E,3,34302,34029,34156
12/003,A,1,34456,34024,34275
12/003,A,2,34456,34024,34466
12/003,B,1,34466,34024,34157
12/003,B,2,34466,34024,34456
12/003,C,1,34275,34024,34466
12/003,C,2,34275,34024,34157
12/003,D,1,34157,34024,34275
12/003,D,2,34157,34024,34466
12/003,D,3,34157,34024,34456
12/003,E,1,34157,34024,34275
12/003,E,2,34157,34024,34466
12/003,E,3,34157,34024,34456
12/004,A,1,34330,34150,34152
12/004,A,2,34330,34150,34386
12/004,B,1,34386,34150,34152
12/004,C,1,34152,34150,34386
12/004,F,1,34386,34150,34330
12/005,A,1,34445,34268,34277
12/005,B,1,34277,34268,34445
12/005,D,1,34268,34277,34292
12/005,E,1,34451,34268,34445
12/006,A,1,34233,34229,34281
12/006,C,1,34281,34229,34233
12/006,D,1,34281,34229,34281
12/006,D,2,34281,34229,34233
12/006,E,1,34229,34281,34228
12/006,G,1,34228,34281,34229
12/006,G,2,34228,34281,34352
12/006,H,1,34352,34281,34229
12/008,A,1,34396,34232,34233
12/008,B,1,34233,34232,34396
12/008,C,1,34240,34232,34233
12/008,D,1,34240,34232,34396
12/009,A,1,34376,34235,34387
12/009,A,2,34376,34235,34408
12/009,B,1,34243,34235,34376
12/009,C,1,34243,34235,34387
12/009,D,1,34533,34235,34387
12/009,D,2,34533,34235,34408
12/009,E,1,34533,34235,34376
12/010,A,1,34281,34228,34432
12/010,A,2,34281,34228,34424
12/010,B,1,34228,34281,34229
12/010,C,1,34424,34228,34384
12/010,C,2,34424,34228,34432
12/010,D,1,34384,34228,34424
12/010,E,1,34384,34228,34281
12/012,A,1,34396,34231,34503
12/012,A,2,34396,34231,34376
12/012,B,1,34376,34231,34503
12/012,C,1,34503,34231,34376
12/012,E,1,34376,34231,34396
12/012,G,1,34235,34376,34231
12/012,G,2,34235,34376,34506
12/012,H,1,34231,34376,34506
12/012,I,1,34506,34376,34231
12/012,K,1,34231,34376,34235
12/013,A,1,34429,34227,34224
12/013,A,2,34429,34227,34428
12/013,B,1,34224,34227,34193
12/013,B,2,34224,34227,34429
12/013,C,1,34428,34227,34224
12/013,C,2,34428,34227,34193
12/013,C,3,34428,34227,34429
12/013,D,1,34193,34227,34429
12/013,D,2,34193,34227,34428
12/013,Q,1,34428,34227,34429
12/014,A,1,34505,34385,34458
12/016,A,1,34365,34259,34061
12/016,A,2,34365,34259,34276
12/016,B,1,34276,34259,34297
12/016,B,2,34276,34259,34061
12/016,C,1,34276,34259,34061
12/016,D,1,34297,34259,34061
12/016,D,2,34297,34259,34276
12/016,E,1,34365,34259,34297
12/017,A,1,34224,34223,34245
12/017,B,1,34245,34223,34224
12/017,C,1,34226,34223,34155
12/017,D,1,34155,34223,34226
12/017,D,2,34155,34223,34245
12/018,A,1,34482,34263,34367
12/018,A,2,34482,34263,34258
12/018,A,3,34482,34263,34363
12/018,B,1,34258,34263,34367
12/018,B,2,34258,34263,34482
12/018,C,1,34367,34263,34258
12/018,C,2,34367,34263,34363
12/018,C,3,34367,34263,34482
12/018,D,1,34363,34263,34367
12/018,D,2,34363,34263,34258
12/019,A,1,34360,34269,34523
12/019,A,2,34360,34269,34267
12/019,B,1,34271,34269,34360
12/019,B,2,34271,34269,34523
12/019,B,3,34271,34269,34267
12/019,C,1,34267,34269,34360
12/019,C,2,34267,34269,34523
12/019,D,1,34267,34269,34523
12/020,A,1,34263,34258,34246
12/020,A,2,34263,34258,34279
12/020,A,3,34263,34258,34368
12/020,B,1,34279,34258,34263
12/020,B,2,34279,34258,34368
12/020,C,1,34368,34258,34246
12/020,C,2,34368,34258,34263
12/020,C,3,34368,34258,34279
12/020,D,1,34246,34258,34263
12/020,D,2,34246,34258,34279
12/020,D,3,34246,34258,34368
12/022,A,1,34269,34267,34423
12/022,A,2,34269,34267,34270
12/022,B,1,34524,34267,34423
12/022,B,2,34524,34267,34270
12/022,B,3,34524,34267,34269
12/022,C,1,34423,34267,34270
12/022,C,2,34423,34267,34269
12/023,A,1,34279,34248,34247
12/023,A,2,34279,34248,34131
12/023,B,1,34248,34247,34519
12/023,B,2,34248,34247,34123
12/023,C,1,34519,34247,34248
12/023,C,2,34519,34247,34123
12/023,D,1,34131,34248,34247
12/023,D,2,34131,34248,34279
12/023,E,1,34123,34247,34248
12/023,E,2,34123,34247,34519
12/023,F,1,34247,34248,34279
12/023,F,2,34247,34248,34131
12/025,A,1,34352,34190,34433
12/025,A,2,34352,34190,34252
12/025,A,3,34352,34190,34384
12/025,B,1,34433,34190,34252
12/025,B,2,34433,34190,34352
12/025,B,3,34433,34190,34384
12/025,C,1,34252,34190,34433
12/025,C,2,34252,34190,34352
12/025,C,3,34252,34190,34384
12/025,D,1,34384,34190,34433
12/025,D,2,34384,34190,34252
12/025,D,3,34384,34190,34352
12/027,A,1,34114,34499,34204
12/027,B,1,34500,34204,34499
12/027,C,1,34499,34204,34500
12/027,D,1,34204,34499,34114
12/027,E,1,34036,34499,34204
12/027,E,2,34036,34499,34114
12/027,F,1,34036,34204,34500
12/027,F,2,34036,34204,34499
12/028,A,1,34402,34202,34403
12/028,A,2,34402,34202,34349
12/028,B,1,34403,34202,34402
12/028,B,2,34403,34202,34349
12/028,C,1,34349,34202,34403
12/028,C,2,34349,34202,34402
12/028,D,1,34403,34202,34402
12/028,D,2,34403,34202,34349
12/029,A,1,34208,34207,34206
12/029,B,1,34206,34207,34208
12/029,B,2,34206,34207,34209
12/029,C,1,34378,34207,34208
12/029,C,2,34378,34207,34209
12/029,C,3,34378,34207,34206
12/029,F,1,34207,34206,34028
12/029,G,1,34028,34206,34207
12/029,H,1,34025,34028,34030
12/029,I,1,34348,34206,34028
12/029,I,2,34348,34206,34207
12/030,A,1,34401,34212,34303
12/030,B,1,34303,34212,34401
12/030,C,1,34400,34212,34303
12/030,D,1,34636,34212,34401
12/030,D,2,34636,34212,34303
12/033,A,1,34435,34218,34211
12/033,B,1,34211,34218,34300
12/033,B,2,34211,34218,34435
12/033,C,1,34435,34218,34300
12/033,D,1,34300,34218,34435
12/033,D,2,34300,34218,34211
12/033,E,1,34211,34218,34300
12/037,A,1,34351,34213,34437
12/037,B,1,34437,34213,34283
12/037,C,1,34351,34213,34283
12/037,D,1,34283,34213,34351
12/037,D,2,34283,34213,34437
12/037,E,1,34437,34213,34351
12/037,F,1,34283,34213,34351
12/038,A,1,34326,34351,34213
12/038,A,2,34213,34351,34326
12/039,A,1,34436,34161,32074
12/039,A,2,32074,34161,34436
12/040,A,1,34549,34220,34222
12/040,B,1,34222,34220,34549
12/040,C,1,34222,34220,34546
12/040,D,1,34542,34220,34549
12/040,D,2,34542,34220,34222
12/040,E,1,34542,34220,34546
12/040,F,1,34549,34220,34546
12/041,A,1,34436,34222,34441
12/041,A,2,34436,34222,34220
12/041,B,1,34220,34222,34436
12/041,C,1,34238,34222,34436
12/041,C,2,34238,34222,34441
12/041,C,3,34238,34222,34220
12/041,D,1,34220,34222,34441
12/043,A,1,34347,34191,34046
12/043,A,2,34347,34191,34192
12/043,A,3,34347,34191,34188
12/043,B,1,34188,34191,34046
12/043,B,2,34188,34191,34347
12/043,B,3,34188,34191,34192
12/043,C,1,34192,34191,34046
12/043,C,2,34192,34191,34347
12/043,C,3,34192,34191,34188
12/043,D,1,34046,34191,34347
12/043,D,2,34046,34191,34192
12/043,D,3,34046,34191,34188
12/048,A,1,34476,34266,34470
12/048,A,2,34476,34266,34275
12/048,B,1,34275,34266,34476
12/048,B,2,34275,34266,34470
12/048,B,3,34275,34266,34473
12/048,C,1,34470,34266,34275
12/048,C,2,34470,34266,34473
12/048,D,1,34275,34266,34470
12/048,E,1,34473,34266,34476
12/048,E,2,34473,34266,34470
12/048,E,3,34473,34266,34275
12/048,F,1,34473,34266,34470
12/048,F,2,34473,34266,34275
12/049,A,1,34271,34270,34478
12/049,A,2,34271,34270,34272
12/049,B,1,34478,34270,34272
12/049,B,2,34478,34270,34271
12/049,C,1,34267,34270,34478
12/049,C,2,34267,34270,34272
12/049,C,3,34267,34270,34271
12/049,D,1,34271,34270,34272
12/050,A,1,34261,34264,34302
12/050,A,2,34261,34264,34278
12/050,B,1,34278,34264,34302
12/050,B,2,34278,34264,34261
12/050,C,1,34278,34264,34302
12/050,C,2,34278,34264,34261
12/050,D,1,34302,34264,34278
12/050,D,2,34302,34264,34261
12/051,A,1,34138,34261,34264
12/051,A,2,34138,34261,34358
12/051,B,1,34264,34261,34138
12/051,B,2,34264,34261,34358
12/051,C,1,34358,34261,34138
12/051,C,2,34358,34261,34264
12/052,A,1,34273,34271,34269
12/052,A,2,34273,34271,34270
12/052,B,1,34270,34271,34269
12/052,B,2,34270,34271,34273
12/052,C,1,34272,34271,34269
12/052,C,2,34272,34271,34270
12/052,C,3,34272,34271,34273
12/052,D,1,34270,34271,34269
12/053,A,1,34286,34189,34045
12/053,A,2,34286,34189,34286
12/053,A,3,34286,34189,34188
12/053,B,1,34045,34189,34286
12/053,B,2,34045,34189,34188
12/053,C,1,34045,34189,34045
12/053,C,2,34045,34189,34286
12/053,C,3,34045,34189,34188
12/053,D,1,34188,34189,34045
12/053,D,2,34188,34189,34286
12/054,A,1,34202,34349,34040
12/054,A,2,34202,34349,34037
12/054,A,3,34202,34349,34516
12/054,B,1,34040,34349,34037
12/054,B,2,34040,34349,34516
12/054,B,3,34040,34349,34202
12/054,C,1,34037,34349,34040
12/054,C,2,34037,34349,34516
12/054,C,3,34037,34349,34202
12/054,D,1,34516,34349,34040
12/054,D,2,34516,34349,34037
12/054,D,3,34516,34349,34202
12/055,A,1,34185,34183,34187
12/055,A,2,34185,34183,34117
12/055,A,3,34185,34183,34064
12/055,B,1,34064,34183,34185
12/055,B,2,34064,34183,34187
12/055,B,3,34064,34183,34117
12/055,C,1,34187,34183,34185
12/055,C,2,34187,34183,34117
12/055,C,3,34187,34183,34064
12/055,D,1,34117,34183,34185
12/055,D,2,34117,34183,34187
12/055,D,3,34117,34183,34064
12/056,A,1,34045,34185,34512
12/056,A,2,34045,34185,34183
12/056,A,3,34045,34185,34345
12/056,B,1,34183,34185,34512
12/056,B,2,34183,34185,34345
12/056,B,3,34183,34185,34045
12/056,C,1,34345,34185,34512
12/056,C,2,34345,34185,34183
12/056,C,3,34345,34185,34045
12/056,D,1,34512,34185,34183
12/056,D,2,34512,34185,34345
12/056,D,3,34512,34185,34045
12/057,A,1,34356,12860,34510
12/057,A,2,34356,12860,12471
12/057,B,1,12471,12860,34510
12/057,B,2,12471,12860,34356
12/057,B,3,12471,12860,12861
12/057,C,1,12471,12860,34510
12/057,D,1,12861,12860,34510
12/057,D,2,12861,12860,12471
12/057,D,3,12861,12860,34356
12/057,E,1,34510,12860,12471
12/057,E,2,34510,12860,34356
12/057,E,3,34510,12860,12861
12/058,A,1,34198,34197,34196
12/058,B,1,34196,34197,34198
12/058,C,1,34201,34197,34196
12/058,C,2,34201,34197,34198
12/059,A,1,34194,34196,34199
12/059,A,2,34194,34196,34197
12/059,B,1,34197,34196,34199
12/059,B,2,34197,34196,34194
12/059,D,1,34197,34196,34199
12/060,A,1,34638,34198,34195
12/060,A,2,34638,34198,34197
12/060,B,1,34197,34198,34638
12/060,C,1,34197,34198,34195
12/060,D,1,34195,34198,34638
12/060,E,1,34195,34198,34197
12/061,A,1,34364,34252,34246
12/061,A,2,34364,34252,34190
12/061,B,1,34246,34252,34190
12/061,B,2,34246,34252,34364
12/061,D,1,34190,34252,34246
12/061,D,2,34190,34252,34364
12/062,A,1,34252,34246,34293
12/062,A,2,34252,34246,34258
12/062,A,3,34252,34246,34193
12/062,B,1,34293,34246,34258
12/062,B,2,34293,34246,34252
12/062,B,3,34293,34246,34193
12/062,C,1,34258,34246,34252
12/062,C,2,34258,34246,34193
12/062,D,1,34193,34246,34252
12/062,E,1,34193,34246,34258
12/062,F,1,34193,34246,34293
12/063,A,1,34361,34260,34062
12/063,C,1,34276,34260,34062
12/063,E,1,34276,34260,34062
12/063,G,1,34361,34260,34276
12/064,A,1,34246,34193,34237
12/064,A,2,34246,34193,34434
12/064,A,3,34246,34193,34227
12/064,B,1,34227,34193,34246
12/064,B,2,34227,34193,34237
12/064,B,3,34227,34193,34434
12/064,C,1,34434,34193,34246
12/064,C,2,34434,34193,34237
12/064,C,3,34434,34193,34227
12/064,D,1,34237,34193,34246
12/064,D,2,34237,34193,34434
12/064,D,3,34237,34193,34227
12/065,A,1,34057,34182,34341
12/065,A,2,34057,34182,34180
12/065,A,3,34057,34182,34187
12/065,B,1,34341,34182,34057
12/065,B,2,34341,34182,34180
12/065,B,3,34341,34182,34187
12/065,C,1,34180,34182,34341
12/065,C,2,34180,34182,34057
12/065,C,3,34180,34182,34187
12/065,D,1,34187,34182,34341
12/065,D,2,34187,34182,34057
12/065,D,3,34187,34182,34180
12/066,A,1,13104,12857,34151
12/066,A,2,13104,12857,12326
12/066,B,1,12326,12857,34151
12/066,B,2,12326,12857,13104
12/066,B,3,12326,12857,12862
12/066,C,1,34151,12857,13104
12/066,C,2,34151,12857,12326
12/066,C,3,34151,12857,12862
12/066,D,1,12862,12857,34151
12/066,D,2,12862,12857,13104
12/066,D,3,12862,12857,12326
12/067,A,1,34203,34236,34058
12/067,B,1,34520,34236,34058
12/067,C,1,34520,34236,34058
12/068,A,1,34153,34221,34333
12/068,B,1,34333,34221,34153
12/068,C,1,34333,34221,34289
12/068,D,1,34289,34221,34333
12/068,D,2,34289,34221,34153
12/068,H,1,34333,34221,34289
12/069,A,1,34520,34226,34153
12/069,A,2,34520,34226,34223
12/069,B,1,34153,34226,34520
12/069,B,2,34153,34226,34223
12/069,C,1,34223,34226,34153
12/069,C,2,34223,34226,34520
12/070,B,1,34374,34152,34151
12/070,B,2,34374,34152,34150
12/070,D,1,34150,34152,34151
12/070,D,2,34150,34152,34374
12/070,E,1,34151,34152,34150
12/070,E,2,34151,34152,34374
12/071,A,1,34238,34234,34282
12/071,B,1,34243,34234,34238
12/071,B,2,34243,34234,34282
12/071,C,1,34553,34234,34238
12/071,C,2,34553,34234,34282
12/073,A,1,34062,34257,34063
12/074,A,1,34251,34244,34397
12/074,B,1,34408,34244,34251
12/074,C,1,34408,34244,34307
12/074,D,1,34532,34244,34307
12/074,D,2,34532,34244,34397
12/074,E,1,34532,34244,34251
12/074,F,1,34251,34244,34307
12/075,A,1,34172,34184,34512
12/075,B,1,34512,34184,34172
12/075,C,1,34119,34184,34512
12/075,C,2,34119,34184,34172
12/076,A,1,34307,34238,34222
12/076,A,2,34307,34238,34234
12/076,B,1,34234,34238,34222
12/077,A,1,34297,34255,34253
12/077,A,2,34297,34255,34422
12/077,B,1,34253,34255,34422
12/077,B,2,34253,34255,34297
12/077,B,3,34253,34255,34521
12/077,C,1,34521,34255,34422
12/077,C,2,34521,34255,34297
12/077,D,1,34422,34255,34253
12/077,D,2,34422,34255,34521
12/078,A,1,34364,34253,34363
12/078,A,2,34364,34253,34255
12/078,B,1,34255,34253,34363
12/078,B,2,34255,34253,34364
12/078,C,1,34255,34253,34363
12/078,D,1,34363,34253,34255
12/091,A,1,34242,34203,34236
12/091,A,2,34242,34203,34377
12/091,B,1,34377,34203,34236
12/091,B,2,34377,34203,34242
12/091,C,1,34377,34203,34236
12/094,A,1,34227,34224,34223
12/094,B,1,34223,34224,34227
12/094,D,1,34520,34224,34227
12/094,D,2,34520,34224,34223
12/101,A,1,34381,34298,34549
12/101,A,2,34549,34298,34381
12/105,A,1,34351,34326,34328
12/105,A,2,34328,34326,34351
12/107,A,1,34328,34326,34351
12/107,A,2,34351,34326,34328
12/111,A,1,34329,34154,12403
12/111,A,2,12403,34154,34329
12/112,A,1,12689,12944,34371
12/112,A,2,34329,12944,12689
12/117,A,1,34031,34284,34498
12/117,A,2,34031,34284,34383
12/117,B,1,34498,34284,34383
12/117,B,2,34498,34284,34031
12/117,C,1,34383,34284,34498
12/117,C,2,34383,34284,34031
12/117,D,1,34031,34284,34383
12/119,A,1,34257,34063,34370
12/121,A,1,34437,34214,34215
12/121,B,1,34215,34214,34437
12/121,C,1,34250,34214,34437
